,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA
2024-04-18,572.1549541350024,576.7033737206463,566.4813263303411,572.2261287848079,572.2261287848079,4648191,409.1216983041575,409.41575556279065,406.63509197126757,409.0681319222302,409.0681319222302,7562344,30.537385546458058,30.895235921804485,30.469924429997032,30.614411275247072,30.614411275247072,5704918
2024-04-19,581.1834056717984,586.9517359430462,578.9306502009857,579.8794269078711,579.8794269078711,3348894,400.80485599726813,403.3197729202382,399.40725022938506,400.99620673904167,400.99620673904167,5873680,30.15462141350092,30.18920568326542,29.984205971783958,30.10857142019002,30.10857142019002,5985766
2024-04-22,566.5924295159862,568.335786524335,562.6728697835233,566.9712538890751,566.9712538890751,8151990,404.87155709932466,408.9179380599475,403.5488044134466,405.26169023063335,405.26169023063335,7049025,30.013295571220134,30.06691697319044,29.95429553200477,30.045512335304466,30.045512335304466,7890742
2024-04-23,586.4951413784764,591.6229114139061,581.8833727292548,585.8336111216227,585.8336111216227,10445180,411.1019995690889,411.15093907856044,407.7258856741879,410.8346375785129,410.8346375785129,4653381,31.97844754833091,32.304223346840665,31.673303824062067,32.031338524593686,32.031338524593686,12717380
2024-04-24,571.5857249006993,577.5111811403132,565.9844394532126,572.7537580646001,572.7537580646001,5550985,402.54117655708313,404.54790253365564,400.3423130994952,402.16788496926756,402.16788496926756,9046492,31.281492167957744,31.523878623543997,31.08099925887223,31.268018869997547,31.268018869997547,2035571
2024-04-25,576.5369636698293,577.8594162731652,570.8546111243903,576.5641223202244,576.5641223202244,4513595,399.81020742598434,401.2095709960003,398.9607473098169,399.8089871061731,399.8089871061731,14728218,32.25933539365443,32.50438450073923,32.01598555106809,32.41888481844665,32.41888481844665,10465360
2024-04-26,568.0141524592134,570.4813497348864,564.1137207627098,568.2122929245417,568.2122929245417,10161665,397.5696476262116,400.21766635197537,396.7668027873565,397.90847538157163,397.90847538157163,12036644,32.124413548826816,32.31255069628439,31.895106706257348,32.20812097661436,32.20812097661436,10848768
2024-04-29,568.0802070032757,570.407477487189,566.4410322848071,567.8243363606564,567.8243363606564,12521829,393.98305164504353,394.8713155374717,389.92369609371957,393.3028454389996,393.3028454389996,9632959,31.31392891972352,31.411089100671965,31.01795313118585,31.291342260174982,31.291342260174982,4970741
2024-04-30,571.4759530324682,577.4930473851366,566.9123984460149,571.8986169114909,571.8986169114909,2737550,384.2694558964026,385.52950168988485,381.6650293324344,385.2794583372694,385.2794583372694,12920225,30.965071051177752,31.165665505761016,30.608998876327114,30.90236359819187,30.90236359819187,4839025
2024-05-01,575.7659963035504,576.959219013998,575.1497589426252,575.9174310226487,575.9174310226487,7007106,386.08887029004063,388.5055280807819,383.4534917573362,385.5588205574762,385.5588205574762,4402321,31.574195147659342,31.59352218832887,31.535509453469064,31.545744840658912,31.545744840658912,4306955
2024-05-02,582.0828815286746,586.7346432748475,576.585990070497,581.1228118187486,581.1228118187486,3798954,387.8869204730458,389.5038241511321,386.0077210059798,387.5616056087146,387.5616056087146,10929343,32.70626124400114,32.866326205009784,32.37824750217451,32.697143124864894,32.697143124864894,7942178
2024-05-03,599.7024589302921,602.2326882562064,594.2439903927082,600.2267741086191,600.2267741086191,12348958,383.65134263894754,386.03951676592726,381.84651052324955,383.49868957136374,383.49868957136374,13751273,33.14705130424091,33.19142624599522,32.7008489309416,32.988023684857716,32.988023684857716,4679245
2024-05-06,604.0841065170113,610.4606824216509,601.7714708247756,606.031378787991,606.031378787991,11171141,376.1533063608404,376.9527165908472,375.9372619788614,376.16075095504766,376.16075095504766,7783881,31.206696448160535,31.46250976629597,31.056668701408825,31.17605660230159,31.17605660230159,10627793
2024-05-07,605.5471886255601,608.0905534539905,599.63018767664,603.4356659687553,603.4356659687553,2929090,377.69558800254595,380.4129359668252,375.9774124560041,379.12867071941156,379.12867071941156,9206757,31.834059245082102,32.02213479821298,31.567586126484123,31.900700632788283,31.900700632788283,14655561
2024-05-08,617.1334039258614,620.7026552189201,612.78577861507,615.4330190172969,615.4330190172969,4802743,375.1197641334963,377.22674203646255,371.10614557374487,374.08179760251744,374.08179760251744,10131322,31.83902267333962,32.006996503557,31.53987440156544,31.77390765469456,31.77390765469456,9208182
2024-05-09,628.813670995298,635.6922103101954,626.0609444826925,630.4430671093247,630.4430671093247,10776510,372.81109633045213,375.02228658180053,370.74277721273154,372.1868117229143,372.1868117229143,4803627,30.540419862207973,30.58859028034812,30.298199401579406,30.5796250655054,30.5796250655054,10429518
2024-05-10,616.1914094089773,621.1466085378331,613.432751938976,615.3425962259435,615.3425962259435,8165706,368.7410956437342,370.8269921996793,367.32667393042226,369.45146967055615,369.45146967055615,7196816,30.937061493902807,30.998996071879606,30.86878617336186,30.98094523680885,30.98094523680885,13950313
2024-05-13,622.4371451226579,628.4622861993658,617.6933672709927,623.0639159830185,623.0639159830185,3900302,378.4938547382529,379.553838911509,377.8609193869106,377.92031554705034,377.92031554705034,2059834,32.152339504793744,32.45903291615475,31.94381110144253,32.24138588325442,32.24138588325442,8578592
2024-05-14,632.5084032240152,632.8854878165976,626.2569863678087,632.175263024704,632.175263024704,7846636,373.3426481825258,374.3644893607508,371.4930486176259,373.2016975896567,373.2016975896567,7849228,32.25464734457348,32.528732060156614,32.246285038796316,32.281209255966424,32.281209255966424,11647570
2024-05-15,629.1623342092695,633.5164556226824,622.8769532860899,628.7923224624558,628.7923224624558,2684659,384.53086056248753,385.65230563560357,384.43342946756036,384.9797485118516,384.9797485118516,10107315,33.27468700246676,33.59355533617204,32.99244141354606,33.35671081950073,33.35671081950073,7068257
2024-05-16,646.1672001488266,647.3752522792835,645.037820813966,646.470275499326,646.470275499326,9430747,391.3159343569088,392.58929582569255,388.15885559270805,390.3854165832201,390.3854165832201,9213499,33.96773463952186,34.21808317419768,33.607219903761155,33.92990790849238,33.92990790849238,14567916
2024-05-17,643.9070989157099,647.5997170403093,638.2745624582569,644.9180281308431,644.9180281308431,9410825,403.0283700863054,404.1804448324436,400.985889283646,403.3759504773812,403.3759504773812,8748655,34.519623134134704,34.56440733873331,34.291060617744634,34.52828389972018,34.52828389972018,7837071
2024-05-20,646.0312531836819,650.4736633322432,641.2672156012597,646.9247093227722,646.9247093227722,10828325,409.51111970481276,412.10666427172663,404.97280271550244,408.40342620552565,408.40342620552565,8703529,34.10056235681832,34.43075032204315,33.925739122052555,34.193634277543715,34.193634277543715,7157255
2024-05-21,643.8915529667662,647.6715413496566,642.2635543009807,645.0735753560298,645.0735753560298,11101102,407.4175580439086,409.7360369117803,404.6149260649775,406.9826723424935,406.9826723424935,10230362,35.20191857661304,35.2716142708123,34.946447309450285,35.20762526297461,35.20762526297461,2272930
2024-05-22,644.5874608037643,649.0165452625797,644.1537526258219,645.6616121397237,645.6616121397237,8927416,401.2319622331767,402.7670308776764,399.1706080520899,400.4658240758678,400.4658240758678,10262900,36.441635190067714,36.47735361618222,36.25064974216911,36.36934520570129,36.36934520570129,14169940
2024-05-23,631.8076553853534,638.1895298549584,630.1144281369544,631.8925543079401,631.8925543079401,7385201,398.56518744885153,399.86383247857964,396.0489780181179,398.1041149090431,398.1041149090431,7695265,37.536115831355986,37.820324597705174,37.18036165374649,37.41472291190373,37.41472291190373,4664146
2024-05-24,613.193484118959,614.9028736243059,607.5998826494182,614.0725412298067,614.0725412298067,14179526,409.39656755362756,410.3693519332444,406.09931053900874,408.9608354975128,408.9608354975128,13620702,36.908649988929916,37.37067605901607,36.64328678324618,37.0412291015374,37.0412291015374,2896429
2024-05-27,634.8886947907749,639.1770888608968,630.009316654351,634.0238202781115,634.0238202781115,13555726,408.9884020700976,411.17836445166193,408.4282886509984,408.8124243209996,408.8124243209996,11589334,38.29566266682798,38.63026685818665,38.24102211606155,38.35537012051103,38.35537012051103,14056202
2024-05-28,625.5194460232642,627.9965090744463,619.1674002318825,623.6643611765046,623.6643611765046,9360401,413.2786554885256,417.6834449615992,410.7118888461074,413.8802875581455,413.8802875581455,11343686,38.81198549874792,39.225796134387615,38.757622324766196,38.91232874415272,38.91232874415272,10878268
2024-05-29,610.9630328742631,612.4862228133621,609.3919270708195,611.6726382672317,611.6726382672317,4241105,415.6811072019783,418.53144523810954,411.8193663174387,415.6291321785443,415.6291321785443,4884453,37.653606524660134,38.026786958902136,37.35753907790737,37.627000392849276,37.627000392849276,13767690
2024-05-30,585.9766822443524,586.9068426638753,581.4828161914958,585.6962456100609,585.6962456100609,3320307,418.47030460996444,421.5854591313505,416.45526157333853,417.704743005958,417.704743005958,14556223,37.05750654590838,37.21230132402098,36.89749871986891,37.16222303167566,37.16222303167566,9606666
2024-05-31,579.1411119696454,584.638742792785,578.4002128172032,578.5629134232232,578.5629134232232,12710632,420.6844708731438,424.19456897394946,417.4478495686391,420.0801773786954,420.0801773786954,11761952,36.586838345172424,36.939957149315404,36.184851105381576,36.509494073766,36.509494073766,7763733
2024-06-03,564.1322786433327,569.0943946097136,561.4849254633773,563.6002374593897,563.6002374593897,12953303,424.4608127228286,425.9533653884762,420.55298378218373,424.03571398111353,424.03571398111353,4268299,34.087669833240085,34.292604156220236,33.899727413700184,34.005804740877316,34.005804740877316,3360724
2024-06-04,582.5356801514499,587.8195232048126,578.7966929538825,582.4472002851608,582.4472002851608,6675431,416.28174808577864,418.2967822250987,414.1511914677063,418.03394011574693,418.03394011574693,3142252,35.29172724868428,35.578738334815796,35.219125856494806,35.23407593467664,35.23407593467664,2453850
2024-06-05,595.4431098098285,601.3471234049988,593.6913396368824,594.5599713350864,594.5599713350864,9054378,415.9969325629017,418.76533982934814,413.01015972494747,416.1744094064166,416.1744094064166,7770827,39.03758790683939,39.34784569990685,38.78389198064266,39.093670701057206,39.093670701057206,12582609
2024-06-06,587.2996778241694,588.5231134385476,581.90493439262,586.7337743278255,586.7337743278255,7119641,418.4330707544515,419.48957603734226,417.13170064474707,418.69960589753265,418.69960589753265,5575314,40.73274649285513,41.01861709676876,40.45403706327843,40.78612079565389,40.78612079565389,9469245
2024-06-07,611.998762915474,615.6981000669595,610.5603742742809,613.5174178224382,613.5174178224382,7753670,419.21404466226386,422.53187854881696,417.9310046427256,420.1410923418234,420.1410923418234,2893320,41.02189160576358,41.348292592820286,40.79479785598973,41.059390919481196,41.059390919481196,8563503
2024-06-10,627.0201982211005,631.2163367090687,621.8492957215224,625.932132802857,625.932132802857,3095589,417.6167715219953,420.7050902827806,414.08037209886805,416.86328478080935,416.86328478080935,9922505,40.448378057751654,40.57791749313657,40.083390768509126,40.35917820874353,40.35917820874353,3194215
2024-06-11,623.3454619777854,626.3612231549399,619.7199403280292,622.2412440689217,622.2412440689217,11302825,418.4956375871594,423.490527790879,415.5435322224277,420.1976976870599,420.1976976870599,5787152,38.960029058554106,39.4541142313381,38.75597421375144,39.09279069916741,39.09279069916741,11656677
2024-06-12,590.6069397777626,593.9847379904033,587.0866649387707,591.509922386245,591.509922386245,14253316,415.26892063353563,416.5223646902372,410.69061367069116,414.57522372880425,414.57522372880425,4570289,39.36838238288647,39.41377120351246,39.06553575642539,39.33800367910512,39.33800367910512,3829341
2024-06-13,619.0140981522909,621.229000230453,618.3020500001159,618.9671336057665,618.9671336057665,6826176,406.7344332901462,408.81867569462736,404.74393514782446,405.6560063307163,405.6560063307163,14383526,40.63453286678589,40.84000746147193,40.61667910687841,40.7105352641235,40.7105352641235,4059838
2024-06-14,602.9594348358276,606.5396911783583,602.0346820072186,602.1365201521269,602.1365201521269,10466721,407.84152759216875,410.5463806589548,405.9319417958282,408.0127638073552,408.0127638073552,4233355,39.75667680420742,39.80245387184286,39.61021425237345,39.790054354566216,39.790054354566216,14312498
2024-06-17,582.4387814624538,586.036591929343,577.141125495004,582.6827085491122,582.6827085491122,3921792,399.3553873725413,402.6878985693966,398.35494832136726,399.4147715171887,399.4147715171887,11954270,43.464864897307685,43.58279509340232,43.309469644105874,43.400966223460294,43.400966223460294,14500396
2024-06-18,596.2257347881949,597.1883879457176,593.3448393125382,594.9490003543539,594.9490003543539,14750721,402.40561943840487,405.46949021255426,401.30674798158185,401.62842086255984,401.62842086255984,13101198,41.21673154794611,41.43224854378518,41.175792560037614,41.34203481745713,41.34203481745713,9104494
2024-06-19,627.2882387841223,630.2474073025348,619.2189918636376,624.3365348598401,624.3365348598401,7754068,387.1061019992384,391.528600027708,385.5451720204299,387.69823712504825,387.69823712504825,3499163,41.68505116922452,41.72891944153602,41.58746953405531,41.70821929332701,41.70821929332701,11046228
2024-06-20,640.9869786180562,645.5494463302691,634.581273321249,641.9961786769464,641.9961786769464,3539219,383.3386428118471,383.36963450113296,381.4006056552845,382.8327091144034,382.8327091144034,11126275,41.84175801489941,42.05836228452929,41.76171028904574,41.85254233625831,41.85254233625831,13695675
2024-06-21,647.8276126769894,653.3266353853728,646.4579026058422,649.6219263880465,649.6219263880465,14869180,380.0678501836206,382.4326111713944,379.0400170376413,380.76679664177385,380.76679664177385,9225206,41.90096773284213,42.10047924024919,41.49321626380658,41.90410151752232,41.90410151752232,6908033
2024-06-24,658.1386754509209,659.5214721473814,655.9948773624849,657.7390087670846,657.7390087670846,14390870,369.0448455200213,370.89284548440486,367.9488011828135,369.9456201214938,369.9456201214938,11716544,41.103214346385805,41.143660716311025,40.985434763625165,41.111698244016935,41.111698244016935,9783308
2024-06-25,670.3261166142303,675.3017556126534,664.9232270023967,669.3601462463162,669.3601462463162,6589716,367.8666017458017,368.30764947480947,366.32391012079484,367.64896037993185,367.64896037993185,5973369,41.317419827706956,41.425609711090054,41.17615144870874,41.27147161451419,41.27147161451419,12502593
2024-06-26,679.6077512593736,680.0930274832891,673.0464875042,679.9216933710676,679.9216933710676,14382295,375.6548158864314,379.09920114081365,371.9401996975956,375.67486714273593,375.67486714273593,14888043,40.62628944824376,41.05069784193391,40.287110914797324,40.66304799428334,40.66304799428334,14698168
2024-06-27,686.1419158450526,688.576565936705,677.8878342833768,684.1534093700237,684.1534093700237,12878275,366.00853369280645,370.93793157657393,363.14284145415564,367.272689456667,367.272689456667,6826616,42.56772680890342,42.61486487270242,42.35836586972485,42.53664384235003,42.53664384235003,7630764
2024-06-28,684.153152665093,691.3418705726212,680.7127139405833,685.9896922262217,685.9896922262217,14679563,366.2067618694176,366.8681173944444,364.91235693210285,365.1730949079133,365.1730949079133,13423841,45.021840957524034,45.15916596850434,44.80253422233034,44.992160633913095,44.992160633913095,14779294
2024-07-01,686.4925715903737,690.3636546051431,680.091702153294,685.5425212306922,685.5425212306922,11683733,376.2350406638853,376.69208180401665,372.9527165945735,376.5473618773432,376.5473618773432,4606894,44.45072115000628,44.466662244741066,44.228237372167655,44.425303784415746,44.425303784415746,11352841
2024-07-02,674.7976920861055,677.3808071368413,673.8816822022848,675.616351040024,675.616351040024,2085395,369.91593102060926,370.9334012415602,367.19819963062486,369.5384992386268,369.5384992386268,10955216,41.9562333548081,42.01870081697637,41.73740992592419,41.91198781738466,41.91198781738466,4107670
2024-07-03,674.5407793134194,679.2285215004989,665.6585230531505,672.2291474254358,672.2291474254358,8063389,380.2339532813813,383.4083817568859,375.64166599806646,379.0171692572623,379.0171692572623,6467749,42.443794212014204,42.74064488103176,42.28133397123655,42.419862588491576,42.419862588491576,6927701
2024-07-04,652.4611440279573,656.1631494733091,643.6043308634736,649.8713865971981,649.8713865971981,9732605,377.49006145149764,378.59946730716655,376.01393595139683,377.30321759577566,377.30321759577566,4303275,42.8726739247523,43.0376136888225,42.74991254922783,42.88036431732649,42.88036431732649,9362286
2024-07-05,647.9880528263266,654.1506340730265,646.9271087402525,648.9831472367053,648.9831472367053,10061792,379.14707822248573,379.3628185232578,376.4272648194186,378.18400084705286,378.18400084705286,14806322,42.97181324748581,43.275908435845935,42.592819182388354,43.08114865639095,43.08114865639095,2230684
2024-07-08,635.8413265127921,641.2196941240466,633.9374705441579,636.5409577640668,636.5409577640668,9876375,386.4963273830534,387.3678465209226,383.0324427215444,387.16461535882746,387.16461535882746,4223712,44.04707390614444,44.116218295864314,43.85680280409848,43.92783734408225,43.92783734408225,12485728
2024-07-09,623.9441149836381,627.7508474582322,622.2494475951672,622.8732863195509,622.8732863195509,14948749,385.06882103981735,386.71469298575664,382.93094834064266,383.9775680390518,383.9775680390518,11700219,46.25205903918536,46.56756291468105,46.01236650364324,46.09582869567896,46.09582869567896,6800030
2024-07-10,625.0037443344672,628.5415284648334,623.3054991673379,625.4880355137152,625.4880355137152,11522467,387.88920364821337,392.15138283305134,384.3380745899526,388.53095148505747,388.53095148505747,3988052,47.45167005278599,47.8426695965605,47.180379791623544,47.48580352702771,47.48580352702771,6948685
2024-07-11,643.2185198663738,644.1336737530916,637.9701411149333,643.2769438453493,643.2769438453493,3093060,394.46059645220157,396.04083063000706,391.1924915460725,394.9116973608264,394.9116973608264,4409753,48.46073186698036,48.548500091675464,48.25014891056854,48.41653649219952,48.41653649219952,12904521
2024-07-12,655.5108310867784,657.223897324223,652.997774141912,655.4775480074885,655.4775480074885,13087562,389.3468561161382,392.1508777521152,385.52908460081073,390.4829000527158,390.4829000527158,2637677,49.68804301886947,49.76490319425391,49.478593326727115,49.74252231057446,49.74252231057446,8688017
2024-07-15,632.8432081732326,637.9447415139217,632.2837939704133,635.2822768401489,635.2822768401489,5235863,385.5331452978322,385.9261339038456,384.07683351756026,385.3262832256877,385.3262832256877,12933411,50.1577278902757,50.270738084240165,49.753182437381646,50.230081286682385,50.230081286682385,11173862
2024-07-16,623.0723375788871,626.8237533114198,620.9400250018556,623.0895818897434,623.0895818897434,12783675,384.41785257772204,386.31523451051453,383.0282491434536,383.9333843060551,383.9333843060551,10671684,48.62355493542461,48.9430339401291,48.178847286314706,48.618176227697056,48.618176227697056,8741038
2024-07-17,634.3109177516249,638.4501363453882,628.0858961175375,635.1871301624271,635.1871301624271,14040030,383.3487537872213,386.01895827770204,381.4953120521622,382.7617439574724,382.7617439574724,4363488,51.42206169066701,51.4917440362793,50.73069432258788,51.13494349996602,51.13494349996602,6896385
2024-07-18,622.4724586661769,624.882615728686,618.5528517089493,623.0869754820774,623.0869754820774,6383030,374.44430757840394,376.53770708626917,370.86967576001524,375.51948464735705,375.51948464735705,2802560,51.53357953207192,51.78811358730219,51.24899273391574,51.36967461835476,51.36967461835476,10220231
2024-07-19,622.4535214990293,622.4937591217337,618.0785570617561,620.6615078668735,620.6615078668735,10602831,371.6489517831862,372.75167625115523,370.13350582432736,371.3704415947132,371.3704415947132,12508596,49.86404830167871,49.94016154838816,49.23305886373332,49.72030356376468,49.72030356376468,6728234
2024-07-22,626.2840026440491,630.977524725565,625.2409985757745,627.8618280753119,627.8618280753119,6169495,348.668077395076,351.6037755283067,346.41193299230014,348.3810237168357,348.3810237168357,6835620,47.85670511294126,47.93813236262626,47.63347898374775,47.80710314810257,47.80710314810257,8636975
2024-07-23,617.0808117546599,618.8433549234619,610.0031884550766,616.0788147794116,616.0788147794116,4612761,346.88502398540624,346.920974186156,345.0604541985126,346.4590375557739,346.4590375557739,12340097,46.23420597508562,46.321223788451746,46.15603916179075,46.319204038011904,46.319204038011904,9953537
2024-07-24,617.4021974615258,622.2848740767946,612.3342576404941,617.746854406943,617.746854406943,3995457,351.66561859332757,354.45165724571694,350.27224857124435,352.2099441188001,352.2099441188001,13577466,44.45909639174584,44.60173195690602,44.145483213901436,44.36709539370485,44.36709539370485,13992085
2024-07-25,601.2990740454745,601.7797707369319,599.6065536321889,601.6357014558994,601.6357014558994,3013071,340.1068844444351,343.16598324086465,339.4491904791935,341.819608324457,341.819608324457,14861764,45.19178116713491,45.49095154174263,44.86401160928512,45.450138559889524,45.450138559889524,8495099
2024-07-26,595.7007621138051,599.1845858428072,594.3438569970679,594.7605979907436,594.7605979907436,5275072,339.62009603463116,340.6334562213372,337.3194478347814,339.1409042459624,339.1409042459624,2369625,45.25237740617918,45.430654249330416,45.17937640617585,45.21702902474608,45.21702902474608,8158724
2024-07-29,599.3286561831069,604.971181079062,598.5821856967157,598.921328237083,598.921328237083,13677168,354.11647243914325,356.54911137433606,351.10859205470535,354.21978392267295,354.21978392267295,3203880,46.59242952491187,46.870951758081425,46.19546587561632,46.49034806998602,46.49034806998602,10048774
2024-07-30,580.8612608994601,581.8743367675295,579.5006896116148,580.1991225788225,580.1991225788225,12074698,354.4516045152147,357.4101004830817,354.07774981045026,354.2530519812382,354.2530519812382,5334066,48.454437388148996,48.632522925739266,48.024110764742765,48.43976166575708,48.43976166575708,8193683
2024-07-31,586.7925543402081,589.5601584345161,582.2571825882775,585.6585031820251,585.6585031820251,6817842,363.01315213363137,365.1092727691841,359.7851426463633,363.08185232995356,363.08185232995356,7924555,50.19837803658019,50.5523175790934,49.90135810750449,50.03233349194516,50.03233349194516,6314241
2024-08-01,585.3917298372614,586.3154090370185,579.9548255797708,585.7798774054305,585.7798774054305,10676514,356.81731812205686,356.9282691181543,354.27663799966643,356.65004764690593,356.65004764690593,2272196,51.04663442859492,51.572192910609864,50.692818356335344,51.192624292686006,51.192624292686006,4572034
2024-08-02,591.8784672948888,596.3119119227299,588.9383499068189,592.6040952871979,592.6040952871979,5327786,360.2399504256305,361.9021018467239,357.491186168257,359.7096525751919,359.7096525751919,3854529,51.9246956713556,52.28640641801993,51.55200618743626,51.758994874721054,51.758994874721054,11975208
2024-08-05,594.3208457809661,598.8925474478067,589.31104506016,595.6135064011584,595.6135064011584,7932572,350.9266960868422,353.8649139129984,348.73024507864216,352.23491184314514,352.23491184314514,12699587,51.44966529165001,51.94798689397358,51.236594146649594,51.46589884094423,51.46589884094423,3090857
2024-08-06,611.210216671083,614.714860612035,608.4849120957306,612.2208837994051,612.2208837994051,13705508,355.76388969314775,357.69852837035745,353.9022493162156,354.9538705662563,354.9538705662563,13045594,51.44347493326651,51.56554735517058,51.15059762525342,51.29464017211484,51.29464017211484,3127927
2024-08-07,617.7437221304825,620.9644959492675,609.7699534197502,614.1215174433737,614.1215174433737,11573200,360.38128504323294,362.9315058533928,358.88518194540603,360.51261437783984,360.51261437783984,6929009,52.50195636574461,52.601424710091116,52.067898392995204,52.395049833799035,52.395049833799035,8708984
2024-08-08,610.7324037528574,616.2080757159642,604.7571620102987,609.215846703551,609.215846703551,4145977,365.80521970890925,365.87588743740224,361.7043355124829,364.618696311761,364.618696311761,2157044,50.83803900103756,51.14800436573215,50.50158812919192,50.68455900861465,50.68455900861465,5485652
2024-08-09,609.4202817027281,612.2709862622623,608.3601115961515,611.071487748764,611.071487748764,12499637,362.2039955957901,364.35711708091515,361.09427123825907,362.5371348956021,362.5371348956021,7871881,50.73844866987377,51.04028003595442,50.218887789982254,50.639654197653115,50.639654197653115,7940908
2024-08-12,616.4432449766199,618.2174756240634,614.2165529812927,618.0780093392979,618.0780093392979,8714662,364.0156268701238,366.65698428167275,362.3046798578315,364.51252875464354,364.51252875464354,13789964,49.442016105690556,49.69421900598092,48.898267410030925,49.37368934226725,49.37368934226725,8871396
2024-08-13,619.649443955718,624.9887456225176,615.1076057274024,619.0528428449633,619.0528428449633,4226217,366.4526497629593,367.8200017479977,366.3807067842506,366.56140076517636,366.56140076517636,11384171,51.590647316198066,51.592893155868865,50.96896562246667,51.450068877916635,51.450068877916635,4490326
2024-08-14,620.6053708631787,624.1869904726468,619.4885753364495,619.9268425873831,619.9268425873831,2632731,371.51008061559014,373.9931248077028,368.416430505399,371.1389512835366,371.1389512835366,6127617,52.79861947385517,53.09177759403661,52.7066416837133,52.79276165686221,52.79276165686221,13808198
2024-08-15,612.2665182420474,617.7197217567319,609.3839667047338,611.595128882043,611.595128882043,10750364,370.2944015463773,371.34308870634095,368.7476737709991,370.4976955226811,370.4976955226811,9966937,56.863448757055494,57.39386990213227,56.78696934197913,56.79502872693759,56.79502872693759,13485584
2024-08-16,603.5456345969752,607.4582214196062,600.3178757643872,603.8535465172603,603.8535465172603,4214826,377.3242225286539,378.5217452169217,374.91263171331565,376.8926704050228,376.8926704050228,5167758,55.34524501654686,55.53081967387834,55.102573638832816,55.34564549216605,55.34564549216605,12581979
2024-08-19,587.1291426141022,592.0343809456913,581.2800182895775,587.2764952903697,587.2764952903697,5260802,386.51408630625696,390.5376458199144,386.0707959374298,386.81357741875206,386.81357741875206,11955117,54.06669654342913,54.66482737100431,53.67261320104751,54.14095987995007,54.14095987995007,8151039
2024-08-20,608.5773857455514,611.1922806675032,605.2925557253617,608.1785671471512,608.1785671471512,12409971,384.8206388291285,386.1600854538512,380.9777314824208,384.79378621177284,384.79378621177284,4006456,54.36129225030759,54.55522979130875,53.7732636953859,54.304061606478285,54.304061606478285,5386926
2024-08-21,593.5155952485147,597.9661308832303,588.5710628529505,593.4136550828936,593.4136550828936,10905865,387.0313608052235,388.37242790479735,384.14240579736764,385.30783804229645,385.30783804229645,9032457,53.00037567412375,53.07449908585537,52.56447523161906,52.97952867452306,52.97952867452306,7155805
2024-08-22,582.9471097316947,590.8923939940705,580.4283859813027,585.5461151549432,585.5461151549432,6590778,379.49608098666187,381.756665654807,376.817071599641,379.22511185409206,379.22511185409206,12466709,54.165234883628166,54.381031029107845,53.71574037585652,54.0294077360771,54.0294077360771,12910404
2024-08-23,577.2188198290088,580.7881510532858,572.6219026986756,577.4842311549736,577.4842311549736,11689065,382.07135589100375,385.7811744991672,379.51854244654936,381.73733860037487,381.73733860037487,5235559,53.96632478187943,54.25410951111806,53.95210308367615,53.987083289649995,53.987083289649995,5379095
2024-08-26,587.1652779857619,589.2301342727784,583.6692090106608,588.1668160088986,588.1668160088986,14614541,383.17820252649346,388.0881263632194,380.16990033131805,384.31004941558245,384.31004941558245,8368856,53.03715543576786,53.45232690931572,52.59931213602759,53.11796820406223,53.11796820406223,7400442
2024-08-27,585.255138759886,586.8282906147143,579.8630961067992,585.0501238352265,585.0501238352265,7149387,385.9458695041378,388.18303547219836,383.77234172243897,384.9033299492494,384.9033299492494,4075598,55.330294293051665,55.609644865919975,55.095311430103415,55.193083236128636,55.193083236128636,6113441
2024-08-28,603.58330368815,604.7822891879846,597.5353276220999,600.0009869921714,600.0009869921714,7396910,386.8433628188795,386.8475678828474,383.1019782890975,386.0200090950075,386.0200090950075,10335948,51.68186541980809,51.95925161850721,51.64658423440231,51.67531907803651,51.67531907803651,12198781
2024-08-29,592.7143902093256,594.1775473351286,588.6999180996371,592.2790867988408,592.2790867988408,11869865,398.9956210757137,403.1652834294984,397.4694559197388,399.566561022965,399.566561022965,12765959,52.62407250789253,52.720165025152944,52.17657905148354,52.70747989574911,52.70747989574911,2309495
2024-08-30,595.5656130784819,597.7653524947214,591.8134384607454,595.9393024034025,595.9393024034025,12440541,379.7978896407674,381.96364139616145,377.4461436347143,379.00446204144464,379.00446204144464,6686740,51.88722739858561,52.018823872472844,51.450481353846044,51.74347925419007,51.74347925419007,2963360
2024-09-02,587.4215223679065,590.6824977092307,583.893257773059,586.3405431811574,586.3405431811574,13287967,376.05361354391835,377.4299562627336,373.27763893238523,375.8057311611616,375.8057311611616,5040149,53.37313170793033,53.538960244384334,53.205901416605684,53.274386491691104,53.274386491691104,4484346
2024-09-03,612.4387689415034,616.0398576384708,610.9651350972724,611.8481056027308,611.8481056027308,9827881,373.7032024395395,376.8019312359891,370.73788513009606,373.6685141198118,373.6685141198118,14441952,55.501629366362515,56.04947958817532,55.08341188602928,55.29715899707619,55.29715899707619,5722701
2024-09-04,598.1847839574843,600.7360405491023,597.1234292958401,597.6826176080923,597.6826176080923,13175327,384.64515318109903,386.1830893568344,381.09612659427864,383.65459106000253,383.65459106000253,7621548,50.912069020456904,51.09738836320267,50.86851798779777,50.946806040756634,50.946806040756634,8195770
